4930521E06Rik,A530013C23Rik,Amotl1,Bcl7b,C2cd3,Cd209e,Cd248,Chga,Cldn34b3,Col9a2,Defb8,Eed,Gad2,Gdpd2,Gltscr2,Gm14964,Gm4847,Gm648,Gm8098,Gnaq,Gng11,Hhatl,Hsp90ab1,Hspa4l,Ighv9-4,Inppl1,Ins1,Lipt1,Map3k12,Neurog2,Olfr142,Ophn1,Palmd,Pcsk1n,Pef1,Pyurf,Rasef,Rbp3,Rgs3,Rhou,Rpl38,Rps17,Rps25,Slc12a4,Slc27a1,Slc2a13,Smarcd1,Sox30,Spanxn4,Spopl,Sssca1,Svs6,Tead1,Tmsb15b2,Tmsb15l,Tpst2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4217,0,0,0,3.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27529,0.7608,0.5321,0,0,0,0,0,0,0,0,0,0,0,0.27529,0
0,0,0,0,0.27175,0,0,1.4099,0,0,0,0,0,0,0.27175,0,0,0,0,0.75231,0,0,0,0.52566,0,0,0,0,0.27175,0,0,0,0,0.75231,0,0,0,0,0,0,0.52566,1.1237,0.95062,0,0.27175,0,0,0,0,0,0,0,0.27175,0,0.52566,0
0,0,0.54332,0,0,0,0,0.28149,0,0,0,0,0,0,0,0,0,0,0,0.28149,0,0,1.1531,0,0,0.28149,0,0,0,0,0,0,0,0,0.28149,0,0,0,0.28149,0.28149,0.28149,0.97758,0.54332,0,0,0,0,0,0,0.28149,0,0,0,0,0,0
0,0,0.73484,0,0,0,0,1.2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1014,0,0,0,4.843,0,0,0,0,0,0,0.73484,0,0,0,0,0,0,0.73484,0.2645,0.2645,0,0,0,0,0,0,0,0.51246,0,0,0.2645,0.2645,0
0,0,0,0,0,0,0,2.0078,0,0.30016,0,0.30016,0,0,0,0,0,0,0,0.81929,0,0,2.0078,0,0,0,0,0,0,0,0,0,0,0.57686,0,0,0,0.30016,0,0,1.364,0.81929,0,0,0,0,0,0,0,0,0,0,0.30016,0,0.30016,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5764,0.28554,0,0,0,0,0.55062,0,0,0.28554,0,0.78512,0,0,0,0,0,0,0.28554,0.55062,0.28554,0,0,0,0,0,0,0,0,0,0,0.28554,0.55062,0
0,0,0,0,0.2716,0,0,0.95022,0,0,0,0,0,0,0,0,0,0,0,0.2716,0,0,1.4094,0,0,0.5254,0,0,0,0,0,0.2716,0,0,0.2716,0,0,0,0,0,0.2716,0,0.2716,0,0,0,0,0,0,0,0.2716,0,0,0,0,0
0,0,0,0.27008,0,0,0,1.2701,0,0.27008,0,0,0,0,0.27008,0,0,0,0,0.27008,0,0,1.9036,0,0,0,0,0,0,0,0,0,0,0.27008,0.27008,0,0,0,0,0,0,0.7483,0,0,0.27008,0,0,0,0,0,0,0,0,0,0,0
0,0.27574,0,0,0,0,0,0.27574,0,0.53292,0,0,0,0,0.53292,0,0,0,0,0.27574,0,0,1.7507,0.27574,0,0.27574,0,0,0,0,0,0,0,0,0,0,0,0,0.27574,0.53292,0.27574,1.2883,0.27574,0,0,0,0.53292,0,0,0,0,0,0.27574,0,0,0
0,0,0,0,0.5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8123,0,0,0.29382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1894,0.29382,0.29382,0,0,0,0,0,0,0,0,0,0.5655,0,0,0
0,0,0.29752,0,0,0,0,1.0209,0,0.29752,0,0,0,0,0,0,0,0,0,0,0,0,1.4933,0.29752,0,0,0,0,0,0,0,0,0,0.57214,0,0,0,0,0,0,0,1.0209,1.0209,0,0,0,0,0,0,0.57214,0,0,0,0,0,0
0,0,0,0.27514,0,0,0,0.53183,0,0.27514,0,0,0,0,0,0,0,0,0,0.27514,0,0,0.76045,0,0,0.76045,0,0,0,0,0,0.27514,0,0.96008,0.27514,0,0,0,0,0,0.53183,0.53183,0.76045,0,0,0,0,0,0,0,0,0,0,0.53183,1.134,0
0,0,0,0.25085,0,0,0,0.70149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8912,0.25085,0,0.70149,4.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8912,1.456,0.25085,0,0,0,0,0,0,0,0,0,0,0.25085,0.48744,0
0,0,0,0.27924,0,0,0,1.1463,0,0,0,0.53925,0,0,0,0,0,0,0,0,0,0,0.77021,0,0,1.4347,0,0,0,0,0,0.27924,0,0,0.27924,0,0,0,0,0,0.27924,0.9714,0.27924,0,0,0,0,0,0,0,0,0,0,0,0,0.27924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3306,0,0,0,0,0,0,0,0,0,0,0,0.28921,0,0,0,0,0.28921,0.55722,0.28921,0.79375,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.28912,0,0,0,0.99836,0,0.28912,0,0,0,0,0.28912,0,0,0,0,0,0,0,1.8873,0.55707,0,0,0,0,0,0,0,0,0,0.28912,0,0,0,0,0,0,0.28912,1.1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.28879,0,0.28879,0,0,0,0,0,0,0,0,0,0,0,0,1.8861,0,0,0,0,0,0.28879,0,0,0.28879,0,0.28879,0,0,0,0,0,0,0.55648,0.55648,0.55648,0,0,0,0,0,0,0,0,0,0.28879,0.28879,0.28879,0
0,0,0,0,0,0,0,0.24918,0,0.24918,0,0,0,0,0,0,0,0,0,0,0,0,0.69737,0,0,0,3.5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24918,0.48436,0,0,0,0,0,0,0,0,0,0,0.24918,0.24918,0.48436,0
0,0,0,0,0,0,0,1.5762,0,0,0,0,0,0,0.28546,0,0,0,0,0,0,0,1.9581,0.28546,0,0.28546,0.28546,0,0.28546,0,0,0,0,0,0,0.28546,0,0.28546,0,0,0.78493,1.319,0.55048,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.1677,0,0,0,0,0,0,0.28643,0,0,0,0,0.28643,0,0,1.6885,0,0,1.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28643,1.4581,0.78722,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.3566,0,0,0,0,0,0,0,0,0,0.2977,0,0,0,0,1.4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57245,0.57245,0.2977,0,0,0,0,0,0,0,0,0,0.2977,0,0,0
0,0,0,0,0.28586,0,0,1.6866,0,0.28586,0,0,0,0,0,0,0,0,0,0.28586,0,0,2.5956,0.78588,0,0.5512,0,0,0,0,0,0,0,0.5512,0,0,0,0,0,0,0.98951,0.5512,0.28586,0,0,0,0,0,0,0,0,0,0.28586,0.5512,0.5512,0
0,0,0.32064,0,0,0,0,0.86607,0,0,0,0,0,0,0,0,0,0,0,0.32064,0,0,1.5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61316,0.61316,0.32064,0,0,0,0,0,0,0.32064,0,0,0,0,0,0
0,0.29631,0,0,0,0,0,0,0,0,0,0,0,0,0.29631,0,0,0,0,0.29631,0,0,1.0177,0,0,1.1966,0,0,0.56996,0,0,0,0,0,0,0,0,0,0,0,0.56996,0.56996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81034
0,0,0,0,0.48493,0,0,0.48493,0,0,0,0,0,0,0,0,0,0,0,0.24948,0,0,1.3331,0,0,0.24948,1.3331,0,0.24948,0,0,0,0,0,0,0,0,0,0,0,0.24948,0.24948,0.48493,0,0,0,0,0,0,0,0,0,0,0.24948,0.24948,0
0,0,0,0.23875,0,0,0,0.23875,0,0.23875,0,0.46509,0.23875,0.23875,0,0,0,0,0,0.23875,0,0,0.85575,0,0,0.46509,1.2943,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0192,0,0.67146,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.71876,0,0.71876,0,0,0,0,0,0,0,0,0,0.71876,0,0,1.0808,0,0,0.50037,0.25789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25789,0.71876,0.91147,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.29003,0,0,0,0,1.5912,0,0,0,0,0,0.29003,0,0,0,0,0,0,0,0,1.8903,0,0,0,0,0,0.29003,0,0,0,0,0,0,0,0,0,0,0,0.55871,0.79569,1.3332,0,0,0,0,0,0,0,0,0,0,0,0.29003,0
0,0.26857,0,0,0.51989,0,0,0.74468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2652,0,0,0,0.26857,0,0,0,0,0,0,0,0,0,0,0,0,0.26857,0.51989,1.5191,0.51989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.30034,0,0,0,0.57717,0,0.57717,0,0,0,0,0,0,0,0,0,0.30034,0,0,0.30034,0.30034,0,0,0,0,0.57717,0,0,0,0,0,0,0,0,0,0,0.57717,0.8197,0.30034,0.57717,0,0,0,0,0,0,0,0,0,0,0.30034,1.0284,0
0,0,0.68602,0,0,0,0,0.4759,0,0.24459,0,0,0,0,0,0,0,0,0,0.68602,0,0,1.3156,0,0,0.4759,0,0,0,0,0,0.24459,0,0,0,0,0,0,0,0.24459,0.4759,1.0383,1.1849,0,0,0,0,0,0,0.24459,0,0,0,0,0,0
0,0,0.30744,0,0,0,0,0,0,0.58981,0,0,0,0.30744,0,0,0,0,0,0,0,0,1.0471,0,0,0.30744,0.30744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83605,1.3857,1.2284,0,0,0,0,0.30744,0,0,0,0,0.30744,0,0.30744,0
0,0,0,0,0,0,0,1.9514,0,0,0,0,0,0,0.28354,0,0,0,0,0,0,0,1.4488,0.28354,0,0.54702,0.28354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28354,0.78041,0.78041,0,0,0,0,0,0,0,0,0,0.28354,0,0,0
0,0,0,0,0,0,0,0.57765,0,0,0,0,0,0,0.30061,0,0,0,0,0.30061,0,0,0.82032,0,0,0,3.0052,0,0,0,0,0.30061,0,0,0,0,0,0,0,0,1.209,0.57765,0.30061,0,0,0,0,0,0,0.57765,0,0,0,0,0,0
0,0,0,0,0,0,0,1.6676,0,0.54107,0,0,0.7726,0,0,0,0,0,0,1.1493,0,0,1.7664,0,0,0,3.3474,0,0.28025,0,0,0.28025,0,0.97416,0,0,0,0,0,0,0.54107,0.28025,0.28025,0,0,0,0,0,0,0.28025,0,0,0,0,0,0
0,0,0,0,0,0,0,0.77556,0,0.54332,0,0,0,0,0,0,0,0,0,0,0,0,1.3066,0.28149,0,0,2.3384,0,0.28149,0,0,0,0,0.28149,0,0,0,0,0,0,0,0.54332,0.54332,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.31245,0,0,0,1.2425,0,0,0,0,0,0,0,0,0,0,0,0.31245,0,0,0.84752,0,0,0,0,0,0,0,0,0.59871,0,0.31245,0,0,0,0,0,0,0.31245,0.31245,0.31245,0,0,0,0,0,0,0,0,0,0,0,0,0.31245
0,0,0,0,0,0,0,0.48607,0,0.2501,0,0,0,0,0,0,0,0,0,0.2501,0,0,1.3353,0,0,0,0,0,0,0,0,0,0,0.88904,0,0,0,0,0,0,0,0.2501,0,0,0,0,0,0,0,0,0,0,0.2501,0,0.2501,0
0,0,0,0,0,0,0,0,0,0,0,0.28675,0,0,0,0,0,0,0,0,0,0,1.6896,0.28675,0,0,0.28675,0,0,0,0,0.28675,0,0,0,0,0,0,0.55281,0.55281,1.1687,1.6896,1.323,0,0.28675,0,0,0,0,0.28675,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7356,0,0,0.30079,0,0,0.30079,0,0,0,0,0,0,0,0,0,0,0,0.82073,0.30079,0.30079,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72021,0.25848,0,0.25848,2.0753,0,0,0,0,0,0,0,0,0.25848,0,0,0.25848,0,0.25848,0.91317,0.72021,0,0,0,0,0,0,0,0,0,0,0,0,0.25848
0,0,0,0,0,0,0,0.59131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59131,0,0,0.59131,0,0,0,0,0,0,0,0.59131,0,0,0.30828,0,0,0,0,0,0.30828,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.58262,0,0,0,0,0.3034,0,0,0,0,0.58262,0,0,1.2169,0.3034,0,0.82676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0365,0.58262,1.2169,0,0,0.3034,0,0,0,0.3034,0,0,0,0,0,0.58262
0,0,0.28904,0,0,0,0,0,0,0,0,0.28904,0,0,0,0,0,0,0,0,0,0,1.1754,0,0,0.55693,0,0,0,0,0,0,0,0.55693,0,0,0,0,0.28904,0,0.79336,0.99814,0.55693,0,0,0,0,0,0,0,0,0,0,0,0.99814,0.99814
0,0,0,0,0,0,0,0.57089,0,0.29683,0,0,0,0,0.57089,0,0,0,0,0,0,0,1.1981,0.29683,0,0,0,0,0,0,0,0,0,0.29683,0,0,0,0,0.29683,0,0.81155,1.0191,0,0,0,0,0,0.29683,0,0,0.29683,0,0.29683,0.29683,0.29683,0
0,0,0,0,0,0,0,0.96008,0,0.76045,0,0.27514,0.27514,0,0,0,0,0,0,0,0,0,0.76045,0,0,0.53183,0.27514,0,0.53183,0,0,0,0,0,0,0,0,0,0,0.27514,0.53183,0,0,0,0,0,0,0,0,0,0,0,0.27514,0,0,0
0,0,0,0,0,0,0.32766,0,0,0,0,0,0,0,0,0,0,0,0,0.32766,0,0,0.62552,0,0,0.32766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2844,0.88185,0,0,0,0,0,0,0,0,0,0,0.88185,1.5841,0
0,0,0,0,0.28847,0,0,0.28847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4646,0,0,0,0,0,0,0,0,0,0.28847,0,0,0,0,0,0,0.55589,0.55589,0,0.28847,0,0.79201,0,0,0,0,0,0,0.28847,0,0,0,0.28847
0,0,0,0,0.78626,0,0,0,0,0,0,0,0,0,0.28602,0,0,0,0,0.28602,0,0,2.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28602,0.78626,0.28602,0,0,0,0,0,0,0,0,0,0.28602,0,0,0.28602
0,0,0.56795,0,0,0,0,0,0,0.29519,0,0,0,0.29519,0,0,0,0,0,0.80773,0,0,1.349,0,0,1.1934,0,0,0.29519,0,0,0.29519,0,0,0.56795,0,0,0,0,0,0.29519,1.6079,0.29519,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.32288,0,0.87112,0,0.61711,0,0,0,0,0,0,0,0,0,0,0,0,1.905,0.61711,0,0.61711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32288,0.32288,0.87112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.31625,0,0,0,0,1.07,0,0.31625,0,0,0,0,0,0,0,0,0,0,0,0,2.7408,0,0,0,0.31625,0,0,0,0,0,0,0.31625,0,0,0,0,0,0,0.31625,0.85614,0.85614,0,0,0,0,0,0,0.60542,0,0,0,0.31625,0.85614,0
0,0,0,0.64574,0,0,0,1.1281,0,0.64574,0,0,0,0,0,0,0,0,0,0,0,0,1.4765,0.33924,0,0,0.33924,0,0,0,0,0.33924,0,0.64574,0.33924,0,0,0,0,0,0,1.3154,0.64574,0,0,0,0,0,0,0,0,0,0,0,0.33924,0
0,0,0.28048,0,0,0,0,0.28048,0,0,0,0,0,0,0,0,0,0,0,0.54149,0,0,1.3034,0.28048,0,0,0,0,0.28048,0,0,0,0,0.54149,0,0,0,0,0,0,0,0.9748,0.77315,0,0,0,0.28048,0,0,0,0,0,0,0.54149,0.54149,0
0,0,0,0,0,0,0,1.4617,0,0,0,0.3339,0,0,0,0,0,0,0,0,0,0,1.7264,0,0,0,0,0,0,0,0,0,0,0.3339,0.3339,0,0,0,0,0.3339,0.63643,0.3339,0.63643,0,0,0,0.3339,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33577,0,0,0,0,1.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33577,1.1195,0.89988,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.94697,0,0,0,0,0,0,0.52328,0,0,0,0,0,0,0,0.74917,0,0,0.52328,4.2181,0,0,0,0,0,0,0,0,0,0,0,0,0.27044,0.52328,0.27044,0,0,0,0,0,0,0,0,0.27044,0,0,0,0.27044,0
0,0,0.31903,0,0,0,0,0,0,0.31903,0,0,0,0,0,0,0,0,0,0,0,0,1.6822,0,0,0,0.61033,0,0,0,0,1.0771,0,0,0,0.31903,0,0,0,0,0,1.0771,0.86243,0,0,0.31903,0,0,0,0,0,0,0,0,0.61033,0
0,0,0,0,0,0,0,0,0,0.28307,0,0,0,0,0.28307,0,0,0,0,0.77928,0,0,1.1578,0,0,0.77928,0,0,0,0,0,0,0,0,0,0.28307,0,0,0,0,0.28307,0.77928,0.28307,0,0,0,0,0,0,0,0.28307,0,0.28307,0.28307,0.98189,0
0,0,0,0,0,0,0,0.96382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76368,0,0,0,3.3534,0,0.2765,0,0,0,0,0,0,0,0,0,0,0,0,0.76368,1.2907,0,0,0,0,0,0,0,0,0,0.2765,0,0.2765,0
0,0,0.32053,0,0.61299,0,0,1.5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2233,0,0,0,0,0,0,0,0,0.32053,0,0,0,0,0,0,0,0,0,1.081,0.86584,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.52223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0511,0.74778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26986,0.94536,0.52223,0.26986,0,0,0,0.26986,0,0,0,0,0,0.52223,0,0,0
0,0,0.30079,0,0.30079,0,0,0,0,0,0,0,0,0,0.30079,0,0.30079,0,0,0.30079,0,0,1.8352,0,0,0.30079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30079,0.30079,0.82073,0,0,0.30079,0,0,0,0,0,0,0,0,0,0.30079,0
0,0,0,0,0,0,0,0,0,0.34912,0,0,0,0,0,0,0,0,0,0,0,0,1.6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92917,1.8817,0.34912,0.34912,0,0,0,0,0,0,0,0,0,0,0,0.66288
0,0,0,0,0,0,0,0.58473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5152,0.30458,0,0,0,0.30458,0,0,0,0,0,0.58473,0,0,0,0,0,0,0.82948,0.82948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.5728,0,0.3238,0,0,0,0,0,0,0,0,0,0,0,0,1.5728,0,0,0.3238,0,0,0.3238,0,0,0,0,0,0,0,0,0,0,0,0.61874,0.61874,0.3238,0,0,0,0,0,0,0,0,0,0,0,0,0.3238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3055,0,0,0.3055,0,0,0,0,0,0,0,0,0,0,1.042,0,0,0.3055,0,0,0.3055,0.83159,0.3055,0.3055,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.35201,0,0.66788,0,0,0,0,0,0,0,0,0,0,0,0,1.991,0,0,0,0,0,0,0,0,0,0,1.1595,0,0,0,0,0,0.66788,0.35201,0.66788,0.35201,0,0,0,0,0,0,0,0,0,0.35201,0,0,0.35201
0,0,0.30267,0,0.30267,0,0,1.2149,0,0,0,0,0.30267,0,0,0,0,0,0.30267,0,0,0,1.7417,0,0,0.58133,2.1656,0,0.30267,0,0,0,0,0.30267,0,0,0,0,0,0,0.30267,0.58133,0.58133,0,0,0,0,0,0,0,0.30267,0,0,0,0.30267,0
0,0,0.29587,0,0,0,0,0.29587,0,0.80934,0,0,0,0,0.29587,0,0,0,0,0,0,0,1.9935,0,0,0.29587,0,0,0,0,0,0,0,0,0.29587,0,0,0,0,0,0.56919,0.29587,1.0165,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.314,0,0,0,1.7774,0,0,0,0,0,0,0.314,0,0,0,0,0,0,0,1.5438,0,0,0,0,0,0,0,0,0,0,0.314,0,0,0,0,0,0,0.314,0.85104,1.405,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.87715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2787,0,0,0,0,0,0,0,0,0,0,0.32556,0,0,0,0,0,0.32556,0.87715,0.62183,0.32556,0,0,0,0,0,0,0,0,0,0,0.87715,1.4383,0.32556
0,0,0,0,0,0,0,0.85347,0,0.31507,0,0,0,0,0,0,0,0,0,0.31507,0,0,0.85347,0,0,0,2.8164,0,0,0,0,0,0,0.31507,0,0,0,0,0,0,1.067,0.31507,0.60334,0,0,0,0,0,0,0,0,0,0.31507,0.31507,0.85347,0
0,0,0,0,0,0,0,0,0,0.34094,0,0,0,0,0,0,0,0,0,0,0,0,1.4812,0,0,0,1.9591,0,0,0,0,0,0,0,0.34094,0,0,0,0,0,0.6487,0.34094,1.1324,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.28667,0,0,0,0,0,0.28667,0,0,0,0,0,0,0,0,0,0.28667,0,0,1.6893,0,0,0,0,0,0.28667,0,0,0,0,0,0,0,0,0,0,0,1.1684,1.4589,1.3228,0,0,0,0,0,0,0,0,0,0.28667,0,0,0
0,0,0,0,0,0,0,0.83648,0,0,0,0,0,0,0,0,0,0,0,0.30763,0.30763,0,1.5245,0,0,0,3.3813,0,0,0,0,0,0,0,0,0,0,0,0,0.59014,0.30763,0.83648,0.59014,0,0,0,0,0,0,0,0.30763,0,0,0,0,0
0,0,0,0.31793,0,0,0,0,0,0.31793,0,0.31793,0,0,0.31793,0,0,0,0,0.85995,0,0,1.2577,0,0,0,0.31793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31793,0.60839,0,0,0,0,0,0,0,0,0,0,0,0.31793,0.60839,0
0,0,0.67019,0,0,0,0,0.35335,0,0.35335,0,0,0,0,0,0,0,0,0,0,0,0,0.93835,0,0,0,0,0,0.35335,0,0,0,0,0.35335,0,0,0,0.35335,0,0,0,0.35335,0,0,0,0,0,0,0,0.35335,0,0,0,0,0,0
0,0,0.31035,0.31035,0.31035,0,0,0,0,0.59498,0,0,0,0,0,0,0,0,0,0.31035,0,0,1.3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31035,0.31035,0.59498,0.31035,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67104,0,0,0,0,0,0,0,0,0,0,0,0.35384,0,0,1.9962,0,0,0,0,0,0,0,0,0,0,0.35384,0,0,0,0.35384,0.67104,0,0,0.67104,0.67104,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.1524,0,0.28126,0,0,0,0,0,0,0,0,0,0,0,0,0.5429,0,0,0,4.6583,0,0,0,0,0,0,0.28126,0,0,0,0,0,0,0.28126,0.97694,0,0,0,0,0,0,0,0,0,0,0,0.5429,0.28126,0
0,0,0.31694,0.31694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31694,1.6759,0.85771,0,0,0,0.85771,0,0,0,0,0,0,0,0.31694,0.31694
0,0,0,0,0,0,0,1.7927,0,0,0,0,0,0,0,0,0,0,0,0.67701,0,0,1.9048,0.67701,0,0,0.35731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35731,0,0,0,0,0,0,0,0,0,0,0,0,0.35731,0,0
0,0,0,0,0.32915,0,0,1.1029,0,0,0,0,0,0,0.32915,0,0.32915,0,0,0.88516,0,0,1.2884,0,0,0.62812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32915,0,1.924,0.32915,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33901,0,0,1.9534,0,0,0,0,0,0,0.33901,0,0,0,0.90704,0,0,0,0,0,0,0,0.33901,0.33901,0,0,0,0,0,0,0,0,0,0,0.33901,0.64535,0
0,0,0,0,0,0,0,0.65471,0,0.65471,0,0,0,0,0.3444,0,0,0,0,0,0,0,1.9691,0.65471,0,0.65471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1409,0.65471,0.91887,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.62293,0,0,0,0.62293,0,0,0,0,0,0,0,0,0,0,0,0.62293,0,0,2.0908,0,0,0,2.9605,0,0,0,0,0,0,0.62293,0,0,0,0,0,0,0.87855,1.2804,0,0,0,0,0.62293,0,0,0,0.32619,0,0,0,0,0.62293
0,0,0,0,0,0,0,0,0,0.59131,0,0,0,0,0,0,0,0,0,0,0,0,1.9505,0,0,0.30828,0,0,0.30828,0,0,0.30828,0,0,0,0,0,0,0,0.30828,0.30828,0.30828,0.83798,0.30828,0,0,0,0,0,0,0,0,0.30828,0,0,0
0,0,0,0,0,0,0,0.61585,0,0.32216,0,0,0,0,0.32216,0,0,0,0,0,0,0,1.8025,0,0,0.61585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32216,0.61585,1.568,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1125,0,0,0,0,0,0,0,0,0,0,0,0,0.30847,0,0,0,0,0.30847,0,0.30847,0,0,0,0.30847,0,0,0,0,0,0.30847,0,0,0.30847
0,0,0.30679,0,0,0,0,0.58866,0,0,0,0,0,0,0,0,0,0,0,1.3838,0,0,1.5219,0,0,0.58866,0.30679,0,0,0,0,0,0,0.58866,0,0,0,0,0,0,0,0,0.58866,0,0,0,0,0,0,0,0.30679,0,0,0,0,0
0,0,0,0,0,0,0,0.61711,0.32288,0.61711,0,0,0,0,0,0,0,0,0,0.32288,0,0,0.32288,0.32288,0,0,3.3878,0,0,0,0,0.32288,0,0,0,0,0,0,0,0,0,0,0.32288,0,0,0.32288,0,0.32288,0,0,0,0,0,0.61711,0.61711,0
0,0,0,0,0,0,0,1.0657,0,0,0,0,0,0,0,0,0.31458,0,0,0,0,0,1.0657,0,0,0,2.7353,0,0.31458,0,0,0,0,0,0,0,0,0,0.31458,0,0.31458,0.60248,0.31458,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.5064,0,0,0,0,0,0,0.3502,0,0,0.3502,0,0.93151,0,0,1.6479,0,0,0,0.3502,0,0,0,0,0,0,0,0,0,0,0,0,0.3502,0,0,0.3502,0,0,0,0,0,0,0,0,0,0,0,0,0.3502
0,0,0,0.96334,0.69016,0,0,0,0,0,0,0.36498,0,0,0,0,0,0,0,0,0,0,2.2045,0.36498,0,0,0,0,0,0,0,0.36498,0,0.96334,0,0,0,0,0,0,0.36498,0.96334,1.1906,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.33434,0,0.33434,0,0,0,0,0.33434,0,0,0,0,0,0,0,1.6033,0,0,0,0,0,0,0.33434,0,0,0,0,0,0,0,0,0,0,0.8967,1.9396,0.8967,0,0,0,0,0.33434,0,0,0,0,0,0,0,0
