1700013H16Rik,4930570D08Rik,4930579C12Rik,Adap1,Adsl,Anp32e,Asb13,Caln1,Ccnyl1,Chga,Cpne4,Cyp2d10,Dnajb1,En1,Eno1,F830016B08Rik,Fam83d,Gas8,Gcfc2,Gm10230,Gm10642,Gm11832,Gm12907,Gm13944,Gm15922,Gm16564,Gm17508,Gm26542,Gm26877,Gm28154,Gnaq,Gng2,Hacl1,Hcar1,Iah1,Inppl1,Ins1,Irs4,Kirrel3os,Klk8,Krt87,Lilra6,Lmtk2,Lonrf3,Marcks,Mdh2,Mob3b,Myh6,Nat8f1,Neurog2,Noto,Olfr1006,Olfr1290,Olfr612,Olig2,Pdzd2,Podn,Ppia,Ppp1r13l,Ppp1r14a,Prss44,Ptprc,Rbp3,Rcor1,Rpl22l1,Sox17,Sssca1,Tbx19,Tceal5,Tead1,Tgtp2,Tnc,Top3b,Zbtb17
0,0,0,0,0,0,0,0,0,1.2597,0,0,0,0.26687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26687,0.26687,0,0,0,0,0.26687,0,0,0,0,0,0,0,0,0,0,0,0,0.26687,0.26687,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.24365,0,1.0352,0,0,0.68367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68367,0.24365,0,0,0,0,0,0,0,0,0,0,0,0.47416,0,0,0,0,0,0,0,0,0,0,0,0.47416,0,0,0,0.24365
0,0,0,0,0.27574,0.53292,0,0,0,0.27574,0,0,0,0,0,0.27574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53292,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1358,0,0.27574,0,0,0,0,0.27574,0,0,0,0,0,1.2883,0,0,0,0,0,0,0,0,0,0,0,0.27574,0,0,0,0
0,0,0,0,0.26415,0.9293,0.26415,0,0,0,0,0,0,0,0.26415,0,0,0.51183,0,0,0,0,0,0,0,0,0.26415,0,0,0,0.51183,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3842,0.26415,0,0,0,0,0,0,0,0,0,0,0.51183,0.51183,0,0.734,0,0,0,0.26415,0.26415,0,0,0,0,0.26415,0,0,0,0
0,0,0,0,0,0,0,0,0,1.1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27741,0,0,0,0,0.27741,0,0,0,0,0,0,0,0,1.4287,0.53593,0,0,0,0,0.27741,0,0,0,0,0,0,0.76584,0,0,0,0.27741,0,0,0,0,0,0,0,0,0,0,0.27741,0
0,0,0,0,0.25406,0,0,0,0,0.25406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49335,0,0.25406,0,0,0,0.7094,0,0,0,0,0,0.49335,0,0.25406,0,0,0,0,0,0,0,0,0,0,0,0,0.90049,0,0,0,0,0,0,0.25406,0,0,0,0,0.25406,0,0,0,0
0,0,0,0,0,0,0,0,0,0.55486,0,0,0,0,0,0.28789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55486,0,0,0.28789,0,0,0,0,0,0,0,0,0,0.99503,0,0,0,0.28789,0,0,0,0,0,0,0.28789,0,0.28789,0,0,0.28789,0,0.28789,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.30367,0,0,0,0,0,0,0,0,0,0.5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30367,0.5831,0,0,0,0,2.0193,0,0.30367,0,0,0,0,0,0,1.6348,0.30367,0,0,0,0,0,0,0,0,0,0,0,0.5831,0,0.30367,0,0.30367,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.2673,0,0,0,0.2673,0,0,0,0,0.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2673,0,0,0.2673,1.2611,0,0,0,0,0,0.7416,0,1.11,0.7416,0,0,0,0,0,0,0,0,0,0,0,2.2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.28134,0,0,0,0.28134,0,0,0,0,0.28134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97715,0,0,0.28134,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.31644,0,0,1.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31644,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6744,0.31644,0,0,0,0,0,0,0,0,0,0,0,1.2536,0,0,0,0.31644,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.29963,0,0,0,0,0.29963,0,0,0.29963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29963,0,0,0,0,0,0,0,0,0,0,0,0.29963,0,0.57591,0,0,0,0,0,0.29963,0,0,0,0,0,0,0.29963,0,0,0,0,0,0,0,0,0.29963,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.59147,0,0,0.30837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30837,0,0,0,0,0,0,0,0,0.8382,0,0.30837,0,0,0,0,0,0,0,0,0,0,1.0495,0,0,0,0,0,0,0.30837,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.29919,0,0,0,0,0,0.29919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29919,0,0.57512,0.57512,0,0,0.29919,0,0,0,0,0,0,0,0,1.4985,0,0,0,0.29919,0,0,0,0,0,0,0,0,0,0,0,0.29919
0,0,0,0,0,0,0,0,0,0.28506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98732,0,0,0,0,0,0,0,0,0,0,0,0.98732,0,0,0,0.28506,0.28506,0,0.54975,0,0,0,0,0,0,0,0.54975,0
0,0,0,0,0,0,0,0,0,0.86561,0,0,0,0,0.61281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32043,0,0.32043,0,0.32043,0,0,0,0,0,0,0,0,0,0,1.2646,0,0,0,0.32043,0,0.32043,0.32043,0,0,0,0,0,0,0,0,0.32043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33346,0,0,0,0,0,0,0,0.33346,0,0,0,0,0,0,0,0,0.33346,0,0,0,0,0,0,0,0,0,0,0,0,0.33346,0,0,0,0,0,0,0,0,0,0,0,0,0.63567,0,0.33346,0,0,0,0,0,0,0,0,0,0.33346,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28888,0,0,0.55663,0,0,0,0,0,0,0,0,1.3296,0,0,0,0,0,0,0,0,0,0,0,0,0.28888,0,0,0,0,0,0,0.28888,0,0,0,0,0.28888,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83605,0,0,0,0,0,0.30744,0,0,0,0,0,0,0,0,0.30744,0,0,0,0,0,0,0,0,0,0,0,1.3857,0,0,0,0,0,0,0.30744,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.1701,0,0,0,0,0.28724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55368,0,0,0,0,0,0,0,0,0,0,0,0,1.6912,0,0,0,0,0,0,0.28724,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.57559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29946,0.29946,0,0,0,0,0,0,0,0,0,0,0,0,1.0261,0,0,0,0,0,0,0,0,0,0,0,0,1.6215,0,0,0,0,0.29946,0.29946,1.0261,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.30394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58359,0,0,0,0,0,0,0,0,0.30394,0,0,0,0,0,0,0,0,0,0,0.30394,0,0.82801,0,0,0,0.30394,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.28118,0.28118,0,0,0,0,0,0,0.54276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54276,0.77482,0,0,0,0,0,0,0,0,0,0,0,0.77482,0,0,0,0,0,0.28118,0.28118,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.53442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27657,0,0.76386,0.27657,0,0,0,0,0,0,0,0,0,0,0,1.1383,0,0.27657,0,0.27657,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.32339,0,0,0,0,0.32339,0.32339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32339,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.30559,0,0,0,0,0,0,0,0,0.30559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58652,0,0.30559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.54702,0,0,0.28354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28354,0,0,0,0,0,0,0,0,0.78041,0.98319,0,0,0,0,0,0,0,0,0,0.28354,0,0.28354,0,0,0,0,0,0,0,0,0,0.28354,0,0,0,0,0,0
0,0,0,0.22868,0,0,0,0,0,0.44639,0,0,0,0,0,0,0,0.64613,0,0,0,0,0,0,0,0,0,0,0,0,0.22868,0,0,0,0,0,0.22868,0,0,0,0,0,0,0,0.9858,0,0,0,0,0,0,0,0,0,0,0,0,1.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.0051,0,0,0,0,0,0,0,0,0,0,0,0.56156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29162,0,0,0,0,0,0,0.29162,0,0,0,0,0,0,0,0,0,0,0,0.29162,0.29162,0,0,0,0.29162,0,0.56156,0.29162,0,0.56156,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.4499,0,0,0,0,0,0,0,0.32968,0,0,0,0,0,0,0,0,0,0,0.32968,0,0,0,0,0,0.32968,0,0,0,0,0,0,0,0,0,0.88635,0,0,0,0,0,0,0,0,0,0,0,0,0.88635,0,0,0,0.32968,0,0,0,0.32968,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27432,0,0,0,0,0,0,0.53034,0,0.27432,0,0,0,0,0,0,0,0,0,0,0,0,0.75849,0,0,0,0,0,0.27432,0,0.27432,0,0,0,0.27432,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34557,0,0,0,0,0,0,0,0,0,0,0,0,0.34557,0,0,0,0,0,0,0.34557,0,0,0,0,0,0,0.34557,0,0.34557,0,0,0,0,0,0,0,0,0,0,0.65673,0,0,0,0,0,0.34557,0.34557,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.98908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857,0,0,0,0,0,0,0,0,0.2857,0,0.2857,0,0,0,0,0,0,0,0,0,0,0.7855,0,0.2857,0,0,0,0,0.55091,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.3033,0,0,1.3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3033,0,0,0,0,0,0,0,0.3033,0.3033,0,0,0,0,0,0,0,0,0,0,0,0.58246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.83541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0464,2.3704,0,0,0,0,0,0,0,0.83541,0,0,0,0,0,0,0,0,0,0,0,0,1.2276,0,0,0,0,0,0,0.30716,0,0,0,0,0,0,0,0,0
0,0,0,0,0.33992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33992,0,0,0,0,0,0,0,0,0,0,0,0.33992,0,0,0,0,1.3172,0,0,0,0,0,0,0,0,1.1298,0,0,0,0,0,0,0,0,0,0,0,0,0.64692,0,0,0,0.33992,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.31487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31487,0,0,0,0,1.6696,0,0,0,0,0,0,0,0,1.0664,0.60299,0,0,0,0,0,0,0,0,0,0,0,0.31487,0,0.31487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.60403,0,0,0,0.60403,0,0,0.31546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31546,0,0,0,0,0,0,0,0,1.4093,0,0,0,0,0,0,0,0,0,0,0,0,0.85436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32756,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5838,0,0,0,0,0,0,0,0,0,0,0,0,1.0989,0,0,0,0,0,0.32756,0.62533,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.6489,0,0,0,0,0.34105,0,0,0,0.34105,0,0,0,0,0,0,0,0,0,0,0.34105,0.6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34105,0,0,0,0,0,0,0,0,0,0,0,0,0.34105,0,0,0.34105,0,0,0.34105,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.76512,0,0,0,0.2771,0,0,0,0,0.2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2771,2.3226,0,0,0,0,0,0,0,0.2771,0.2771,0,0,0,0,0,0,0,0,0,0,0,1.9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.29476,0.29476,0,0,1.4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29476,0,0,0,0,0,0,0,0,0,0,0,0,0.56718,0,0,0,0,0,0,0,0,0,0,0,0,1.0135,0,0,0,0,0,0.29476,0.29476,0,0,0,0,0,0,0,0,0
0,0,0,0,0.28659,0,0,0,0,1.4586,0,0,0.28659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28659,0,0,0,0,0.28659,0,0,0,0,0,0,0,0,0.7876,0,0,0,0,0,0,0,0,0,0,0,0,1.1682,0,0,0,0,0,0,0.28659,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64574,0,0,0,0,0,0,1.1281,0.90754,0,0,0,0,0,0,0,0,0,0.33924,0,0.33924,0,0,0,0,0,0,0.33924,0,0.33924,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.31625,0,0.85614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31625,0,0.60542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6487,0,0.34094,0,0,0,0,0,0,0.34094,0,0,0,0,0,0,0,0,0,0,0,0,0.91128,0,0,0,0.6487,0,0,0.91128,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.29263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29263,0,0,2.1318,0.29263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4779,0,0,0,0,0,0.56337,0.29263,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6042,0,0,0,0,0,0,0,0,0,0,0,0,0.6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3265,0,0,0,0,0.87926,0,0,0,0,0,0,0,1.0962,0,0,0,0,0,0,0,0,0,0,0,0,1.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.86996,0,0,0,0.32236,0,0,0,0.32236,0,0,0,0.32236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32236,2.079,0,0,0,0,0,0.32236,0,0.61621,0,0,0,0,0,0,0,0,0,0,0.32236,0,1.0857,0,0,0,0,0,0,0.61621,0,0,0,0,0,0,0,0,0.32236
0,0,0,0,0,0,0,0,0,0.70566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4046,0,0,0,0,0,0.70566,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.35311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93783,0,0,0,0,0,0,0,0,0,0,0,1.1621,0,0,0,0,0,0,0.35311,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.1669,0,0,0,0,0,0,0,0,0.35507,0,0,0,0,0,0,0,0,0,0,0,0,0.94208,0,0,0,0,0,0,0,0,0,0,0,0,1.1669,0,0,0,0,0,0,0,0,0,0,0,0,2.0919,0,0,0,0.35507,0,0,0,0,0,0,0,0.35507,0,0,0,0
0,0,0,0,0,0,0,0,0,0.35008,0,0,0,0,0,0,0,0.35008,0,0,0,0,0,0,0,0,0,0,0,0,1.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93125,0,0,0,0,0,0,0,0,0,0,0,0,0.35008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.426,0,0,0,2.0755,0,0,0,0,0.32124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61424,0.32124,0,0,0,0,0,0,0,0,0.32124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.31303,0,0,0.31303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59973,0,0,0,0,0,0,0,0,0,0,0,0.59973,0,0,0,0,0.31303,0.31303,0,0,0,0.31303,0,0,0,0,0.31303,0
0,0,0,0,0,0,0,0,0,0.33588,0,0,0.33588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90012,0,0,0,0,0,0,0,0,1.6078,0,0,0,0,0,0,0,0,0,0,0,0,1.4673,0,0,0,0,0,0.33588,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31556,0,0,0,0,0,0,0,0.31556,0.31556,0,0,0,0,0,0,0,0,0,0,0,0,1.0682,0,0.31556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.92296,0,0,0.92296,0,0,0,0.34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34627,0,0.34627,0,0,0,0,0,0,0,0,0,0,0.34627,0,0,0,0,0,0,0.34627,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3339,0,0,0,0,1.3012,0,0,0,0,0,0,0,0,1.6021,0,0,0,0,0,0,0,0,0,0,0,0,1.3012,0,0,0,0,0,0.63643,0,0,0,0,0,0,0,0,0,0.3339
0,0,0,0,0,0,0,0,0,0.59064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3433,0.3079,0,0,0,0,0,0,0,0.3079,0,0,0,0,0,0,0,0,0,0.3079,0,0,0,0.3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.35731,0,0,0,0,0,0.67701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1723,0,0,0,0,1.1723,0,0,0,0,0,0,0.35731,0,0.94691,0,0.35731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35731,0,0,0,0
0,0,0,0,0,0,0,0,0,0.85815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31713,0,0,4.0835,0,0,0,0,0,0,0,0.60699,0,0,0,0,0,0,0,0,0,0,0,0,0.60699,0,0,0,0,0,0,0.31713,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33434,0,0,0,0,0,0,0,0,0,0.33434,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3023,0.33434,0,0,0,0,0,0,0,0,0,0,0,1.3023,0,0,0,0,0,0,0.33434,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91836,0,0,0,0,0,0,0,0,0,0,0.34417,0,0,0,0,0,0,0,0.34417,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35483,0,0,0,0,0,0,0.35483,0,0,0,0.94154,0,0,0,0,0,0,0,0,0,0,0,0,0.67273,0.35483,0,0,0,0,0,0,0,0,0,0,0,0,0.35483,0,0
0,0,0,0,0,0,0,0,0,0.94128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3547,0,0,0,0,0.3547,0,0,0,0,0,0,0,0,0.3547,0,0,0,0,0,0,0,0,0,0,0,0,0.3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.33599,0,0.33599,0,0,0,0,0,0,0,0.64008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33599,0,0,0,0,0,0,0,0,0,0,0,1.4676,0,0.33599,0,0,0,0,0,0,0,0,0,0.33599,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68616,0.36264,0,0,0,0,0,0,0,0,0,0,0,1.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36264,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92296,0.34627,0,0,0,0,0,0,0,0,0,0,0,0.34627,0.34627,0,0,0,0,0,0,0,0,0.34627,0,0,0,0.34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34083,0,0.34083,0,0,0,0,0,0,0,0,0,0,0.34083,0,0,0,0,0,0,0,0,0,0,0,0.64851,0,0,0,0
0,0,0,0,0,0.73543,0,0,0,1.8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73543,0.39168,0,0,0,0,0,0,0,0,0.39168,0,0,1.4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.0718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31694,0,0,0,0,0,0,0.31694,0,0,0,0.60664,0,0,0,0,0,0,0,0,0.85771,0,0,0,0,0,0,0,0,0,0,0,0.60664,0,0,0,0.31694,0,0,0.31694,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.35983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95232,0.35983,0,0,0,0,0,0,0,0,0,0,0,0.68134,0,0,0,0,0,0,0.35983,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38959,0,0,0,0,1.248,0,0,0,0,0,0,0.38959,0,1.4426,0.38959,0,0,0,0,0,0,0,0,0,0,0,1.0151,0,0,0,0,0,0.38959,0,0,0,0,0,0.73192,0,0,0.73192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3145,0.3389,0,0,0,0,0,0,0,0,0,0,0,1.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.36853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36853,0,0,0.36853,0,0,0,0,0,0,0,0,0.36853,0,0,0,0,0,0.36853,0,0,0,0,0,0,0.9709,0,0,0,0.36853,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3908,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34347,0,0,0,0,0.6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6292,0,0,0,0.6531,0,0.34347,0.34347,0,0,0,0,0.34347,0,0,0,0
0,0,0,0,0,0.35323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5145,0.35323,0,0,0,0,0,0,0,1.8934,0.35323,0,0,0,0,0,0,0,0,0,0,0,0.93809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35458,0,0,0,0,0,2.8585,0,0,0,0,0,0.35458,0,0,0.35458,0,0,0,0,0,0,0,0,0,0,0,0.94101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
